NameSpace,ClassName,MethodName,PropertyType,Length
ConnectApi,AudienceCriteriaInput,clone,,0
ConnectApi,AudienceCriteriaInput,equals,Object,6
ConnectApi,AudienceCriteriaInput,hashCode,,0
ConnectApi,AudienceCriteriaInput,toString,,0
ConnectApi,BannerCapability,clone,,0
ConnectApi,BannerCapability,equals,Object,6
ConnectApi,BannerCapability,getBuildVersion,,0
ConnectApi,BannerCapability,hashCode,,0
ConnectApi,BannerCapability,toString,,0
ConnectApi,BannerPhoto,clone,,0
ConnectApi,BannerPhoto,equals,Object,6
ConnectApi,BannerPhoto,getBuildVersion,,0
ConnectApi,BannerPhoto,hashCode,,0
ConnectApi,BannerPhoto,toString,,0
ConnectApi,BannerPhotoInput,clone,,0
ConnectApi,BannerPhotoInput,equals,Object,6
ConnectApi,BannerPhotoInput,hashCode,,0
ConnectApi,BannerPhotoInput,toString,,0
ConnectApi,BannerStyle,equals,Object,6
ConnectApi,BannerStyle,hashCode,,0
ConnectApi,BannerStyle,ordinal,,0
ConnectApi,BannerStyle,values,,0
ConnectApi,BaseManagedSocialAccount,clone,,0
ConnectApi,BaseManagedSocialAccount,equals,Object,6
ConnectApi,BaseManagedSocialAccount,getBuildVersion,,0
ConnectApi,BaseManagedSocialAccount,hashCode,,0
ConnectApi,BaseManagedSocialAccount,toString,,0
ConnectApi,BasicTemplateAttachment,clone,,0
ConnectApi,BasicTemplateAttachment,equals,Object,6
ConnectApi,BasicTemplateAttachment,getBuildVersion,,0
ConnectApi,BasicTemplateAttachment,hashCode,,0
ConnectApi,BasicTemplateAttachment,toString,,0
ConnectApi,BatchInput,clone,,0
ConnectApi,BatchInput,getBinaries,,0
ConnectApi,BatchInput,getInput,,0
ConnectApi,BatchInput,toString,,0
ConnectApi,BatchResult,clone,,0
ConnectApi,BatchResult,getError,,0
ConnectApi,BatchResult,getErrorMessage,,0
ConnectApi,BatchResult,getErrorTypeName,,0
ConnectApi,BatchResult,getResult,,0
ConnectApi,BatchResult,isSuccess,,0
ConnectApi,BatchResult,toString,,0
ConnectApi,BinaryInput,clone,,0
ConnectApi,BinaryInput,getBlobValue,,0
ConnectApi,BinaryInput,getContentType,,0
ConnectApi,BinaryInput,getFilename,,0
ConnectApi,BinaryInput,toString,,0
ConnectApi,BlankRecordField,clone,,0
ConnectApi,BlankRecordField,equals,Object,6
ConnectApi,BlankRecordField,getBuildVersion,,0
ConnectApi,BlankRecordField,hashCode,,0
ConnectApi,BlankRecordField,toString,,0
ConnectApi,BookmarksCapability,clone,,0
ConnectApi,BookmarksCapability,equals,Object,6
ConnectApi,BookmarksCapability,getBuildVersion,,0
ConnectApi,BookmarksCapability,hashCode,,0
ConnectApi,BookmarksCapability,toString,,0
ConnectApi,BookmarksCapabilityInput,clone,,0
ConnectApi,BookmarksCapabilityInput,equals,Object,6
ConnectApi,BookmarksCapabilityInput,hashCode,,0
ConnectApi,BookmarksCapabilityInput,toString,,0
ConnectApi,BookmarkSummary,clone,,0
ConnectApi,BookmarkSummary,equals,Object,6
ConnectApi,BookmarkSummary,getBuildVersion,,0
ConnectApi,BookmarkSummary,hashCode,,0
ConnectApi,BookmarkSummary,toString,,0
ConnectApi,BundleCapability,clone,,0
ConnectApi,BundleCapability,equals,Object,6
ConnectApi,BundleCapability,getBuildVersion,,0
ConnectApi,BundleCapability,hashCode,,0
ConnectApi,BundleCapability,toString,,0
ConnectApi,BundleType,equals,Object,6
ConnectApi,BundleType,hashCode,,0
ConnectApi,BundleType,ordinal,,0
ConnectApi,BundleType,values,,0
ConnectApi,CandidateAnswersStatus,clone,,0
ConnectApi,CandidateAnswersStatus,equals,Object,6
ConnectApi,CandidateAnswersStatus,getBuildVersion,,0
ConnectApi,CandidateAnswersStatus,hashCode,,0
ConnectApi,CandidateAnswersStatus,toString,,0
ConnectApi,CanvasAttachmentInput,clone,,0
ConnectApi,CanvasAttachmentInput,equals,Object,6
ConnectApi,CanvasAttachmentInput,hashCode,,0
ConnectApi,CanvasAttachmentInput,toString,,0
ConnectApi,CanvasCapability,clone,,0
ConnectApi,CanvasCapability,equals,Object,6
ConnectApi,CanvasCapability,getBuildVersion,,0
ConnectApi,CanvasCapability,hashCode,,0
ConnectApi,CanvasCapability,toString,,0
ConnectApi,CanvasCapabilityInput,clone,,0
ConnectApi,CanvasCapabilityInput,equals,Object,6
ConnectApi,CanvasCapabilityInput,hashCode,,0
ConnectApi,CanvasCapabilityInput,toString,,0
ConnectApi,CanvasTemplateAttachment,clone,,0
ConnectApi,CanvasTemplateAttachment,equals,Object,6
ConnectApi,CanvasTemplateAttachment,getBuildVersion,,0
ConnectApi,CanvasTemplateAttachment,hashCode,,0
ConnectApi,CanvasTemplateAttachment,toString,,0
ConnectApi,CaseActorType,equals,Object,6
ConnectApi,CaseActorType,hashCode,,0
ConnectApi,CaseActorType,ordinal,,0
ConnectApi,CaseActorType,values,,0
ConnectApi,CaseComment,clone,,0
ConnectApi,CaseComment,equals,Object,6
ConnectApi,CaseComment,getBuildVersion,,0
ConnectApi,CaseComment,hashCode,,0
ConnectApi,CaseComment,toString,,0
ConnectApi,CaseCommentCapability,clone,,0
ConnectApi,CaseCommentCapability,equals,Object,6
ConnectApi,CaseCommentCapability,getBuildVersion,,0
ConnectApi,CaseCommentCapability,hashCode,,0
ConnectApi,CaseCommentCapability,toString,,0
ConnectApi,CaseCommentEventType,equals,Object,6
ConnectApi,CaseCommentEventType,hashCode,,0
ConnectApi,CaseCommentEventType,ordinal,,0
ConnectApi,CaseCommentEventType,values,,0
ConnectApi,Chatter,clone,,0
ConnectApi,Chatter,deleteSubscription,String:String,13
ConnectApi,Chatter,getFollowers,String:String,13
ConnectApi,Chatter,getFollowers,String:String:Integer:Integer,29
ConnectApi,Chatter,getSubscription,String:String,13
ConnectApi,Chatter,submitDigestJob,ConnectApi.DigestPeriod,23
ConnectApi,ChatterActivity,clone,,0
ConnectApi,ChatterActivity,equals,Object,6
ConnectApi,ChatterActivity,getBuildVersion,,0
ConnectApi,ChatterActivity,hashCode,,0
ConnectApi,ChatterActivity,toString,,0
ConnectApi,ChatterActivitySummary,clone,,0
ConnectApi,ChatterActivitySummary,equals,Object,6
ConnectApi,ChatterActivitySummary,getBuildVersion,,0
ConnectApi,ChatterActivitySummary,hashCode,,0
ConnectApi,ChatterActivitySummary,toString,,0
ConnectApi,ChatterConversation,clone,,0
ConnectApi,ChatterConversation,equals,Object,6
ConnectApi,ChatterConversation,getBuildVersion,,0
ConnectApi,ChatterConversation,hashCode,,0
ConnectApi,ChatterConversation,toString,,0
ConnectApi,ChatterConversationPage,clone,,0
ConnectApi,ChatterConversationPage,equals,Object,6
ConnectApi,ChatterConversationPage,getBuildVersion,,0
ConnectApi,ChatterConversationPage,hashCode,,0
ConnectApi,ChatterConversationPage,toString,,0
ConnectApi,ChatterConversationSummary,clone,,0
ConnectApi,ChatterConversationSummary,equals,Object,6
ConnectApi,ChatterConversationSummary,getBuildVersion,,0
ConnectApi,ChatterConversationSummary,hashCode,,0
ConnectApi,ChatterConversationSummary,toString,,0
ConnectApi,ChatterFavorites,addFavorite,String:String:String,20
ConnectApi,ChatterFavorites,addRecordFavorite,String:String:String,20
ConnectApi,ChatterFavorites,clone,,0
ConnectApi,ChatterFavorites,deleteFavorite,String:String:String,20
ConnectApi,ChatterFavorites,getFavorite,String:String:String,20
ConnectApi,ChatterFavorites,getFavorites,String:String,13
ConnectApi,ChatterFavorites,getFeedElements,String:String:String,20
ConnectApi,ChatterFavorites,getFeedElements,String:String:String:Integer:Integer:String:Integer:ConnectApi.FeedSortOrder,76
ConnectApi,ChatterFavorites,getFeedElements,String:String:String:String:Integer:ConnectApi.FeedSortOrder,60
ConnectApi,ChatterFavorites,getFeedItems,String:String:String,20
ConnectApi,ChatterFavorites,getFeedItems,String:String:String:Integer:String:Integer:ConnectApi.FeedSortOrder,68
ConnectApi,ChatterFavorites,getFeedItems,String:String:String:String:Integer:ConnectApi.FeedSortOrder,60
ConnectApi,ChatterFavorites,setTestGetFeedElements,String:String:String:ConnectApi.FeedElementPage,47
ConnectApi,ChatterFavorites,setTestGetFeedElements,String:String:String:Integer:Integer:String:Integer:ConnectApi.FeedSortOrder:ConnectApi.FeedElementPage,103
ConnectApi,ChatterFavorites,setTestGetFeedElements,String:String:String:String:Integer:ConnectApi.FeedSortOrder:ConnectApi.FeedElementPage,87
ConnectApi,ChatterFavorites,setTestGetFeedItems,String:String:String:ConnectApi.FeedItemPage,44
ConnectApi,ChatterFavorites,setTestGetFeedItems,String:String:String:Integer:String:Integer:ConnectApi.FeedSortOrder:ConnectApi.FeedItemPage,92
ConnectApi,ChatterFavorites,setTestGetFeedItems,String:String:String:String:Integer:ConnectApi.FeedSortOrder:ConnectApi.FeedItemPage,84
ConnectApi,ChatterFavorites,updateFavorite,String:String:String:Boolean,28
ConnectApi,ChatterFeeds,clone,,0
ConnectApi,ChatterFeeds,createStream,String:ConnectApi.ChatterStreamInput,36
ConnectApi,ChatterFeeds,deleteComment,String:String,13
ConnectApi,ChatterFeeds,deleteFeedElement,String:String,13
ConnectApi,ChatterFeeds,deleteFeedItem,String:String,13
ConnectApi,ChatterFeeds,deleteLike,String:String,13
ConnectApi,ChatterFeeds,deleteStream,String:String,13
ConnectApi,ChatterFeeds,getComment,String:String,13
ConnectApi,ChatterFeeds,getCommentBatch,String:List<String>,19
ConnectApi,ChatterFeeds,getCommentInContext,String:String:Integer,21
ConnectApi,ChatterFeeds,getCommentsForFeedElement,String:String,13
ConnectApi,ChatterFeeds,getCommentsForFeedElement,String:String:Boolean,21
ConnectApi,ChatterFeeds,getCommentsForFeedElement,String:String:Boolean:ConnectApi.FeedCommentSortOrder,53
ConnectApi,ChatterFeeds,getCommentsForFeedElement,String:String:ConnectApi.FeedCommentSortOrder,45
ConnectApi,ChatterFeeds,getCommentsForFeedElement,String:String:ConnectApi.FeedCommentSortOrder:Boolean,53
ConnectApi,ChatterFeeds,getCommentsForFeedElement,String:String:String:Integer,28
ConnectApi,ChatterFeeds,getCommentsForFeedElement,String:String:String:Integer:Boolean,36
ConnectApi,ChatterFeeds,getCommentsForFeedElement,String:String:String:Integer:Boolean:ConnectApi.FeedCommentSortOrder,68
ConnectApi,ChatterFeeds,getCommentsForFeedItem,String:String,13
ConnectApi,ChatterFeeds,getCommentsForFeedItem,String:String:String:Integer,28
ConnectApi,ChatterFeeds,getExtensions,String:String:Integer,21
ConnectApi,ChatterFeeds,getFeed,String:ConnectApi.FeedType,26
ConnectApi,ChatterFeeds,getFeed,String:ConnectApi.FeedType:ConnectApi.FeedSortOrder,51
ConnectApi,ChatterFeeds,getFeed,String:ConnectApi.FeedType:String,33
ConnectApi,ChatterFeeds,getFeed,String:ConnectApi.FeedType:String:ConnectApi.FeedSortOrder,58
ConnectApi,ChatterFeeds,getFeedDirectory,String,6
ConnectApi,ChatterFeeds,getFeedElement,String:String,13
ConnectApi,ChatterFeeds,getFeedElement,String:String:Boolean,21
ConnectApi,ChatterFeeds,getFeedElement,String:String:Boolean:ConnectApi.FeedCommentSortOrder,53
ConnectApi,ChatterFeeds,getFeedElement,String:String:ConnectApi.FeedCommentSortOrder,45
ConnectApi,ChatterFeeds,getFeedElement,String:String:Integer:Integer,29
ConnectApi,ChatterFeeds,getFeedElement,String:String:Integer:Integer:Boolean,37
ConnectApi,ChatterFeeds,getFeedElement,String:String:Integer:Integer:Boolean:ConnectApi.FeedCommentSortOrder,69
ConnectApi,ChatterFeeds,getFeedElement,String:String:Integer:Integer:ConnectApi.FeedCommentSortOrder,61
ConnectApi,ChatterFeeds,getFeedElementBatch,String:List<String>,19
ConnectApi,ChatterFeeds,getFeedElementPoll,String:String,13
ConnectApi,ChatterFeeds,getFeedElementsFromBundle,String:String,13
ConnectApi,ChatterFeeds,getFeedElementsFromBundle,String:String:String:Integer:Integer:Integer,44
ConnectApi,ChatterFeeds,getFeedElementsFromFeed,String:ConnectApi.FeedType,26
ConnectApi,ChatterFeeds,getFeedElementsFromFeed,String:ConnectApi.FeedType:Integer:ConnectApi.FeedDensity:String:Integer:ConnectApi.FeedSortOrder,97
ConnectApi,ChatterFeeds,getFeedElementsFromFeed,String:ConnectApi.FeedType:Integer:ConnectApi.FeedDensity:String:Integer:ConnectApi.FeedSortOrder:ConnectApi.FeedFilter,119
ConnectApi,ChatterFeeds,getFeedElementsFromFeed,String:ConnectApi.FeedType:Integer:ConnectApi.FeedDensity:String:Integer:ConnectApi.FeedSortOrder:ConnectApi.FeedFilter:Boolean,127
ConnectApi,ChatterFeeds,getFeedElementsFromFeed,String:ConnectApi.FeedType:Integer:ConnectApi.FeedDensity:String:Integer:ConnectApi.FeedSortOrder:String,104
ConnectApi,ChatterFeeds,getFeedElementsFromFeed,String:ConnectApi.FeedType:String,33
ConnectApi,ChatterFeeds,getFeedElementsFromFeed,String:ConnectApi.FeedType:String:Integer:ConnectApi.FeedDensity:String:Integer:ConnectApi.FeedSortOrder,104
ConnectApi,ChatterFeeds,getFeedElementsFromFeed,String:ConnectApi.FeedType:String:Integer:ConnectApi.FeedDensity:String:Integer:ConnectApi.FeedSortOrder:Boolean,112
ConnectApi,ChatterFeeds,getFeedElementsFromFeed,String:ConnectApi.FeedType:String:Integer:ConnectApi.FeedDensity:String:Integer:ConnectApi.FeedSortOrder:ConnectApi.FeedFilter,126
ConnectApi,ChatterFeeds,getFeedElementsFromFeed,String:ConnectApi.FeedType:String:Integer:ConnectApi.FeedDensity:String:Integer:ConnectApi.FeedSortOrder:ConnectApi.FeedFilter:Boolean,134
ConnectApi,ChatterFeeds,getFeedElementsFromFeed,String:ConnectApi.FeedType:String:Integer:ConnectApi.FeedDensity:String:Integer:ConnectApi.FeedSortOrder:String,111
ConnectApi,ChatterFeeds,getFeedElementsFromFeed,String:ConnectApi.FeedType:String:Integer:ConnectApi.FeedSortOrder,66
ConnectApi,ChatterFeeds,getFeedElementsFromFeed,String:ConnectApi.FeedType:String:Integer:Integer:ConnectApi.FeedDensity:String:Integer:ConnectApi.FeedSortOrder:Boolean,120
ConnectApi,ChatterFeeds,getFeedElementsFromFeed,String:ConnectApi.FeedType:String:Integer:Integer:ConnectApi.FeedDensity:String:Integer:ConnectApi.FeedSortOrder:Boolean:ConnectApi.FeedFilter,142
ConnectApi,ChatterFeeds,getFeedElementsFromFeed,String:ConnectApi.FeedType:String:Integer:Integer:ConnectApi.FeedDensity:String:Integer:ConnectApi.FeedSortOrder:Boolean:ConnectApi.FeedFilter:Boolean,150
ConnectApi,ChatterFeeds,getFeedElementsFromFeed,String:ConnectApi.FeedType:String:Integer:Integer:ConnectApi.FeedDensity:String:Integer:ConnectApi.FeedSortOrder:Boolean:String,127
ConnectApi,ChatterFeeds,getFeedElementsFromFeed,String:ConnectApi.FeedType:String:Integer:Integer:ConnectApi.FeedDensity:String:Integer:ConnectApi.FeedSortOrder:Boolean:String:Boolean,135
ConnectApi,ChatterFeeds,getFeedElementsFromFeed,String:ConnectApi.FeedType:String:String:Integer:ConnectApi.FeedSortOrder,73
ConnectApi,ChatterFeeds,getFeedElementsFromFilterFeed,String:String:String,20
ConnectApi,ChatterFeeds,getFeedElementsFromFilterFeed,String:String:String:Integer:Integer:ConnectApi.FeedDensity:String:Integer:ConnectApi.FeedSortOrder,99
ConnectApi,ChatterFeeds,getFeedElementsFromFilterFeed,String:String:String:String:Integer:ConnectApi.FeedSortOrder,60
ConnectApi,ChatterFeeds,getFeedElementsFromFilterFeedUpdatedSince,String:String:String:Integer:Integer:ConnectApi.FeedDensity:String:Integer:String,81
ConnectApi,ChatterFeeds,getFeedElementsUpdatedSince,String:ConnectApi.FeedType:Integer:ConnectApi.FeedDensity:String:Integer:String,79
ConnectApi,ChatterFeeds,getFeedElementsUpdatedSince,String:ConnectApi.FeedType:Integer:ConnectApi.FeedDensity:String:Integer:String:ConnectApi.FeedFilter,101
ConnectApi,ChatterFeeds,getFeedElementsUpdatedSince,String:ConnectApi.FeedType:Integer:ConnectApi.FeedDensity:String:Integer:String:String,86
ConnectApi,ChatterFeeds,getFeedElementsUpdatedSince,String:ConnectApi.FeedType:String:Integer:ConnectApi.FeedDensity:String:Integer:String,86
ConnectApi,ChatterFeeds,getFeedElementsUpdatedSince,String:ConnectApi.FeedType:String:Integer:ConnectApi.FeedDensity:String:Integer:String:Boolean,94
ConnectApi,ChatterFeeds,getFeedElementsUpdatedSince,String:ConnectApi.FeedType:String:Integer:Integer:ConnectApi.FeedDensity:String:Integer:String:Boolean,102
ConnectApi,ChatterFeeds,getFeedElementsUpdatedSince,String:ConnectApi.FeedType:String:Integer:Integer:ConnectApi.FeedDensity:String:Integer:String:Boolean:ConnectApi.FeedFilter,124
ConnectApi,ChatterFeeds,getFeedElementsUpdatedSince,String:ConnectApi.FeedType:String:Integer:Integer:ConnectApi.FeedDensity:String:Integer:String:Boolean:String,109
ConnectApi,ChatterFeeds,getFeedElementsUpdatedSince,String:ConnectApi.FeedType:String:Integer:Integer:ConnectApi.FeedDensity:String:Integer:String:ConnectApi.FeedFilter,116
ConnectApi,ChatterFeeds,getFeedElementsUpdatedSince,String:ConnectApi.FeedType:String:Integer:Integer:ConnectApi.FeedDensity:String:Integer:String:String,101
ConnectApi,ChatterFeeds,getFeedItem,String:String,13
ConnectApi,ChatterFeeds,getFeedItemBatch,String:List<String>,19
ConnectApi,ChatterFeeds,getFeedItemsFromFeed,String:ConnectApi.FeedType,26
ConnectApi,ChatterFeeds,getFeedItemsFromFeed,String:ConnectApi.FeedType:Integer:ConnectApi.FeedDensity:String:Integer:ConnectApi.FeedSortOrder,97
ConnectApi,ChatterFeeds,getFeedItemsFromFeed,String:ConnectApi.FeedType:String,33
ConnectApi,ChatterFeeds,getFeedItemsFromFeed,String:ConnectApi.FeedType:String:Integer:ConnectApi.FeedDensity:String:Integer:ConnectApi.FeedSortOrder,104
ConnectApi,ChatterFeeds,getFeedItemsFromFeed,String:ConnectApi.FeedType:String:Integer:ConnectApi.FeedDensity:String:Integer:ConnectApi.FeedSortOrder:Boolean,112
ConnectApi,ChatterFeeds,getFeedItemsFromFeed,String:ConnectApi.FeedType:String:Integer:ConnectApi.FeedSortOrder,66
ConnectApi,ChatterFeeds,getFeedItemsFromFeed,String:ConnectApi.FeedType:String:String:Integer:ConnectApi.FeedSortOrder,73
ConnectApi,ChatterFeeds,getFeedItemsFromFilterFeed,String:String:String,20
ConnectApi,ChatterFeeds,getFeedItemsFromFilterFeed,String:String:String:Integer:ConnectApi.FeedDensity:String:Integer:ConnectApi.FeedSortOrder,91
ConnectApi,ChatterFeeds,getFeedItemsFromFilterFeed,String:String:String:String:Integer:ConnectApi.FeedSortOrder,60
ConnectApi,ChatterFeeds,getFeedItemsFromFilterFeedUpdatedSince,String:String:String:Integer:ConnectApi.FeedDensity:String:Integer:String,73
ConnectApi,ChatterFeeds,getFeedItemsUpdatedSince,String:ConnectApi.FeedType:Integer:ConnectApi.FeedDensity:String:Integer:String,79
ConnectApi,ChatterFeeds,getFeedItemsUpdatedSince,String:ConnectApi.FeedType:String:Integer:ConnectApi.FeedDensity:String:Integer:String,86
ConnectApi,ChatterFeeds,getFeedItemsUpdatedSince,String:ConnectApi.FeedType:String:Integer:ConnectApi.FeedDensity:String:Integer:String:Boolean,94
